,item,itemLabel,date,origin,originLabel,origin_latitude,origin_longitude,destination,destinationLabel,destination_latitude,destination_longitude
10,https://database.factgrid.de/entity/Q3484,"Letter Justus Christian von Loder to Johann Joachim Christoph Bode, Jena, 1783-12-26",1783-12-26 00:00:00+00:00,https://database.factgrid.de/entity/Q10391,Jena,50.927054,11.589237,https://database.factgrid.de/entity/Q10289,Weimar,50.979493,11.323544
11,https://database.factgrid.de/entity/Q3367,"Letter Adolph Franz Friedrich Ludwig Freiherr von Knigge to Johann Joachim Christoph Bode, Nentershausen, 1785-04-17",1785-04-17 00:00:00+00:00,https://database.factgrid.de/entity/Q10432,Nentershausen,51.01371,9.93637,https://database.factgrid.de/entity/Q10289,Weimar,50.979493,11.323544
12,https://database.factgrid.de/entity/Q3368,"Letter Adolph Franz Friedrich Ludwig Freiherr von Knigge to Johann Joachim Christoph Bode, Nentershausen, 1784-04-15",1784-04-15 00:00:00+00:00,https://database.factgrid.de/entity/Q10432,Nentershausen,51.01371,9.93637,https://database.factgrid.de/entity/Q10289,Weimar,50.979493,11.323544
13,https://database.factgrid.de/entity/Q3369,"Letter Adolph Franz Friedrich Ludwig Freiherr von Knigge to Johann Joachim Christoph Bode, Nentershausen, 1784-04-15",1784-04-15 00:00:00+00:00,https://database.factgrid.de/entity/Q10432,Nentershausen,51.01371,9.93637,https://database.factgrid.de/entity/Q10289,Weimar,50.979493,11.323544
14,https://database.factgrid.de/entity/Q3370,"Letter Adolph Franz Friedrich Ludwig Freiherr von Knigge to Johann Joachim Christoph Bode, Nentershausen, 1785-06-19",1785-06-19 00:00:00+00:00,https://database.factgrid.de/entity/Q10432,Nentershausen,51.01371,9.93637,https://database.factgrid.de/entity/Q10289,Weimar,50.979493,11.323544
15,https://database.factgrid.de/entity/Q3385,"Letter Adolph Franz Friedrich Ludwig Freiherr von Knigge to Johann Joachim Christoph Bode, Nentershausen, 1783-01-29",1783-01-29 00:00:00+00:00,https://database.factgrid.de/entity/Q10432,Nentershausen,51.01371,9.93637,https://database.factgrid.de/entity/Q10289,Weimar,50.979493,11.323544
16,https://database.factgrid.de/entity/Q3489,"Letter Friedrich Wilhelm von Löwenstern to Johann Joachim Christoph Bode, Meiningen, 1783-08-21",1783-08-21 00:00:00+00:00,https://database.factgrid.de/entity/Q10422,Meiningen,50.573912,10.419013,https://database.factgrid.de/entity/Q10289,Weimar,50.979493,11.323544
17,https://database.factgrid.de/entity/Q3403,"Letter Otto Friedrich Adolph von Köppern to Johann Joachim Christoph Bode, Weißenstein, 1784-09-27",1784-09-27 00:00:00+00:00,https://database.factgrid.de/entity/Q10493,Weißenstein,51.1387,8.0969,https://database.factgrid.de/entity/Q10289,Weimar,50.979493,11.323544
18,https://database.factgrid.de/entity/Q3408,"Letter Johann Benjamin Koppe to Johann Joachim Christoph Bode, Gotha, 1785-06-13",1785-06-13 00:00:00+00:00,https://database.factgrid.de/entity/Q10279,Gotha,50.948888888889,10.718055555556,https://database.factgrid.de/entity/Q10289,Weimar,50.979493,11.323544
19,https://database.factgrid.de/entity/Q3409,"Letter Johann Benjamin Koppe to Johann Joachim Christoph Bode, Göttingen, 1785-08-16",1785-08-16 00:00:00+00:00,https://database.factgrid.de/entity/Q10279,Gotha,50.948888888889,10.718055555556,https://database.factgrid.de/entity/Q10289,Weimar,50.979493,11.323544
20,https://database.factgrid.de/entity/Q3411,"Letter Johann Benjamin Koppe to Johann Joachim Christoph Bode, Gotha, 1785-02-24",1785-02-24 00:00:00+00:00,https://database.factgrid.de/entity/Q10279,Gotha,50.948888888889,10.718055555556,https://database.factgrid.de/entity/Q10289,Weimar,50.979493,11.323544
21,https://database.factgrid.de/entity/Q3412,"Letter Johann Benjamin Koppe to Johann Joachim Christoph Bode, Gotha, 1785-04-15",1785-04-15 00:00:00+00:00,https://database.factgrid.de/entity/Q10279,Gotha,50.948888888889,10.718055555556,https://database.factgrid.de/entity/Q10289,Weimar,50.979493,11.323544
22,https://database.factgrid.de/entity/Q3413,"Letter Johann Benjamin Koppe to Johann Joachim Christoph Bode, Gotha, 1785-04-28",1785-04-28 00:00:00+00:00,https://database.factgrid.de/entity/Q10279,Gotha,50.948888888889,10.718055555556,https://database.factgrid.de/entity/Q10289,Weimar,50.979493,11.323544
23,https://database.factgrid.de/entity/Q3414,"Letter Johann Benjamin Koppe to Johann Joachim Christoph Bode, Gotha, 1785-07-30",1785-07-30 00:00:00+00:00,https://database.factgrid.de/entity/Q10279,Gotha,50.948888888889,10.718055555556,https://database.factgrid.de/entity/Q10289,Weimar,50.979493,11.323544
24,https://database.factgrid.de/entity/Q3402,"Letter Otto Friedrich Adolph von Köppern to Johann Joachim Christoph Bode, Völkershausen (Bad Colberg-Heldburg), 1784-08-05",1784-08-05 00:00:00+00:00,https://database.factgrid.de/entity/Q10487,Völkershausen (Bad Colberg-Heldburg),50.310894,10.704339,https://database.factgrid.de/entity/Q10289,Weimar,50.979493,11.323544
25,https://database.factgrid.de/entity/Q3494,"Letter Philipp Werner Loos to Johann Joachim Christoph Bode, Erfurt, 1784-07-28",1784-07-28 00:00:00+00:00,https://database.factgrid.de/entity/Q10283,Erfurt,50.984768,11.02988,https://database.factgrid.de/entity/Q10289,Weimar,50.979493,11.323544
26,https://database.factgrid.de/entity/Q3495,"Letter Philipp Werner Loos to Johann Joachim Christoph Bode, Erfurt, 1784-08-21",1784-08-21 00:00:00+00:00,https://database.factgrid.de/entity/Q10283,Erfurt,50.984768,11.02988,https://database.factgrid.de/entity/Q10289,Weimar,50.979493,11.323544
27,https://database.factgrid.de/entity/Q3496,"Letter Philipp Werner Loos to Johann Joachim Christoph Bode, Erfurt, 1785-10-21",1785-10-21 00:00:00+00:00,https://database.factgrid.de/entity/Q10283,Erfurt,50.984768,11.02988,https://database.factgrid.de/entity/Q10289,Weimar,50.979493,11.323544
28,https://database.factgrid.de/entity/Q3497,"Letter Philipp Werner Loos to Johann Joachim Christoph Bode, Erfurt, 1785-11-06",1785-11-06 00:00:00+00:00,https://database.factgrid.de/entity/Q10283,Erfurt,50.984768,11.02988,https://database.factgrid.de/entity/Q10289,Weimar,50.979493,11.323544
29,https://database.factgrid.de/entity/Q3498,"Letter Philipp Werner Loos to Johann Joachim Christoph Bode, Erfurt, 1785-12-21",1785-12-21 00:00:00+00:00,https://database.factgrid.de/entity/Q10283,Erfurt,50.984768,11.02988,https://database.factgrid.de/entity/Q10289,Weimar,50.979493,11.323544
30,https://database.factgrid.de/entity/Q3499,"Letter Philipp Werner Loos to Johann Joachim Christoph Bode, Erfurt, 1786-11-02",1786-11-02 00:00:00+00:00,https://database.factgrid.de/entity/Q10283,Erfurt,50.984768,11.02988,https://database.factgrid.de/entity/Q10289,Weimar,50.979493,11.323544
31,https://database.factgrid.de/entity/Q3500,"Letter Philipp Werner Loos to Johann Joachim Christoph Bode, Erfurt, 1786-11-09",1786-11-09 00:00:00+00:00,https://database.factgrid.de/entity/Q10283,Erfurt,50.984768,11.02988,https://database.factgrid.de/entity/Q10289,Weimar,50.979493,11.323544
32,https://database.factgrid.de/entity/Q3501,"Letter Philipp Werner Loos to Johann Joachim Christoph Bode, Erfurt, 1786-11-13",1786-11-13 00:00:00+00:00,https://database.factgrid.de/entity/Q10283,Erfurt,50.984768,11.02988,https://database.factgrid.de/entity/Q10289,Weimar,50.979493,11.323544
33,https://database.factgrid.de/entity/Q3502,"Letter Philipp Werner Loos to Johann Joachim Christoph Bode, Erfurt, 1786-12-03",1786-12-03 00:00:00+00:00,https://database.factgrid.de/entity/Q10283,Erfurt,50.984768,11.02988,https://database.factgrid.de/entity/Q10289,Weimar,50.979493,11.323544
34,https://database.factgrid.de/entity/Q3503,"Letter Philipp Werner Loos to Johann Joachim Christoph Bode, Erfurt, 1787-03-20",1787-03-20 00:00:00+00:00,https://database.factgrid.de/entity/Q10283,Erfurt,50.984768,11.02988,https://database.factgrid.de/entity/Q10289,Weimar,50.979493,11.323544
35,https://database.factgrid.de/entity/Q3504,"Letter Philipp Werner Loos to Johann Joachim Christoph Bode, Erfurt, 1787-03-11",1787-03-11 00:00:00+00:00,https://database.factgrid.de/entity/Q10283,Erfurt,50.984768,11.02988,https://database.factgrid.de/entity/Q10289,Weimar,50.979493,11.323544
36,https://database.factgrid.de/entity/Q3505,"Letter Philipp Werner Loos to Johann Joachim Christoph Bode, Erfurt, 1787-03-23",1787-03-23 00:00:00+00:00,https://database.factgrid.de/entity/Q10283,Erfurt,50.984768,11.02988,https://database.factgrid.de/entity/Q10289,Weimar,50.979493,11.323544
37,https://database.factgrid.de/entity/Q3506,"Letter Philipp Werner Loos to Johann Joachim Christoph Bode, Erfurt, 1787-04-04",1787-04-04 00:00:00+00:00,https://database.factgrid.de/entity/Q10283,Erfurt,50.984768,11.02988,https://database.factgrid.de/entity/Q10289,Weimar,50.979493,11.323544
38,https://database.factgrid.de/entity/Q3507,"Letter Philipp Werner Loos to Johann Joachim Christoph Bode, Erfurt, 1787-04-21",1787-04-21 00:00:00+00:00,https://database.factgrid.de/entity/Q10283,Erfurt,50.984768,11.02988,https://database.factgrid.de/entity/Q10289,Weimar,50.979493,11.323544
39,https://database.factgrid.de/entity/Q3508,"Letter Philipp Werner Loos to Johann Joachim Christoph Bode, Erfurt, 1788-01-19",1788-01-19 00:00:00+00:00,https://database.factgrid.de/entity/Q10283,Erfurt,50.984768,11.02988,https://database.factgrid.de/entity/Q10289,Weimar,50.979493,11.323544
40,https://database.factgrid.de/entity/Q3509,"Letter Philipp Werner Loos to Johann Joachim Christoph Bode, Erfurt, 1788-02-03",1788-02-03 00:00:00+00:00,https://database.factgrid.de/entity/Q10283,Erfurt,50.984768,11.02988,https://database.factgrid.de/entity/Q10289,Weimar,50.979493,11.323544
41,https://database.factgrid.de/entity/Q3510,"Letter Philipp Werner Loos to Johann Joachim Christoph Bode, Erfurt, 1788-02-14",1788-02-14 00:00:00+00:00,https://database.factgrid.de/entity/Q10283,Erfurt,50.984768,11.02988,https://database.factgrid.de/entity/Q10289,Weimar,50.979493,11.323544
42,https://database.factgrid.de/entity/Q3511,"Letter Philipp Werner Loos to Johann Joachim Christoph Bode, Erfurt, 1788-03-02",1788-03-02 00:00:00+00:00,https://database.factgrid.de/entity/Q10283,Erfurt,50.984768,11.02988,https://database.factgrid.de/entity/Q10289,Weimar,50.979493,11.323544
43,https://database.factgrid.de/entity/Q3512,"Letter Philipp Werner Loos to Johann Joachim Christoph Bode, Erfurt, 1788-03-29",1788-03-29 00:00:00+00:00,https://database.factgrid.de/entity/Q10283,Erfurt,50.984768,11.02988,https://database.factgrid.de/entity/Q10289,Weimar,50.979493,11.323544
44,https://database.factgrid.de/entity/Q3513,"Letter Philipp Werner Loos to Johann Joachim Christoph Bode, Erfurt, 1788-03-29",1788-03-29 00:00:00+00:00,https://database.factgrid.de/entity/Q10283,Erfurt,50.984768,11.02988,https://database.factgrid.de/entity/Q10289,Weimar,50.979493,11.323544
45,https://database.factgrid.de/entity/Q3514,"Letter Philipp Werner Loos to Johann Joachim Christoph Bode, Erfurt, 1788-04-04",1788-04-04 00:00:00+00:00,https://database.factgrid.de/entity/Q10283,Erfurt,50.984768,11.02988,https://database.factgrid.de/entity/Q10289,Weimar,50.979493,11.323544
46,https://database.factgrid.de/entity/Q3515,"Letter Philipp Werner Loos to Johann Joachim Christoph Bode, Erfurt, 1788-04-10",1788-04-10 00:00:00+00:00,https://database.factgrid.de/entity/Q10283,Erfurt,50.984768,11.02988,https://database.factgrid.de/entity/Q10289,Weimar,50.979493,11.323544
47,https://database.factgrid.de/entity/Q3516,"Letter Philipp Werner Loos to Johann Joachim Christoph Bode, Erfurt, 1788-05-20",1788-05-20 00:00:00+00:00,https://database.factgrid.de/entity/Q10283,Erfurt,50.984768,11.02988,https://database.factgrid.de/entity/Q10289,Weimar,50.979493,11.323544
48,https://database.factgrid.de/entity/Q3487,"Letter Friedrich Wilhelm von Löwenstern to Johann Joachim Christoph Bode, Roda (Probstzella), 1783-05-12",1783-05-12 00:00:00+00:00,https://database.factgrid.de/entity/Q10458,Roda (Probstzella),50.545843,11.450254,https://database.factgrid.de/entity/Q10289,Weimar,50.979493,11.323544
49,https://database.factgrid.de/entity/Q3354,"Letter Adolph Franz Friedrich Ludwig Freiherr von Knigge to Johann Joachim Christoph Bode, Heidelberg, 1783-12-03",1783-12-03 00:00:00+00:00,https://database.factgrid.de/entity/Q10380,Heidelberg,49.398752,8.672434,https://database.factgrid.de/entity/Q10289,Weimar,50.979493,11.323544
50,https://database.factgrid.de/entity/Q3355,"Letter Adolph Franz Friedrich Ludwig Freiherr von Knigge to Johann Joachim Christoph Bode, Heidelberg, 1783-12-12",1783-12-12 00:00:00+00:00,https://database.factgrid.de/entity/Q10380,Heidelberg,49.398752,8.672434,https://database.factgrid.de/entity/Q10289,Weimar,50.979493,11.323544
51,https://database.factgrid.de/entity/Q3359,"Letter Adolph Franz Friedrich Ludwig Freiherr von Knigge to Johann Joachim Christoph Bode, Heidelberg, 1784-02-29",1784-02-29 00:00:00+00:00,https://database.factgrid.de/entity/Q10380,Heidelberg,49.398752,8.672434,https://database.factgrid.de/entity/Q10289,Weimar,50.979493,11.323544
52,https://database.factgrid.de/entity/Q3360,"Letter Adolph Franz Friedrich Ludwig Freiherr von Knigge to Johann Joachim Christoph Bode, Heidelberg, 1784-04-18",1784-04-18 00:00:00+00:00,https://database.factgrid.de/entity/Q10380,Heidelberg,49.398752,8.672434,https://database.factgrid.de/entity/Q10289,Weimar,50.979493,11.323544
53,https://database.factgrid.de/entity/Q3362,"Letter Adolph Franz Friedrich Ludwig Freiherr von Knigge to Johann Joachim Christoph Bode, Heidelberg, 1784-04-20",1784-04-20 00:00:00+00:00,https://database.factgrid.de/entity/Q10380,Heidelberg,49.398752,8.672434,https://database.factgrid.de/entity/Q10289,Weimar,50.979493,11.323544
54,https://database.factgrid.de/entity/Q3363,"Letter Adolph Franz Friedrich Ludwig Freiherr von Knigge to Johann Joachim Christoph Bode, Heidelberg, 1784-04-20",1784-04-20 00:00:00+00:00,https://database.factgrid.de/entity/Q10380,Heidelberg,49.398752,8.672434,https://database.factgrid.de/entity/Q10289,Weimar,50.979493,11.323544
55,https://database.factgrid.de/entity/Q3366,"Letter Adolph Franz Friedrich Ludwig Freiherr von Knigge to Johann Joachim Christoph Bode, Heidelberg, 1785-04-15",1785-04-15 00:00:00+00:00,https://database.factgrid.de/entity/Q10380,Heidelberg,49.398752,8.672434,https://database.factgrid.de/entity/Q10289,Weimar,50.979493,11.323544
56,https://database.factgrid.de/entity/Q3375,"Letter Adolph Franz Friedrich Ludwig Freiherr von Knigge to Johann Joachim Christoph Bode, Heidelberg, 1783-07-07",1783-07-07 00:00:00+00:00,https://database.factgrid.de/entity/Q10380,Heidelberg,49.398752,8.672434,https://database.factgrid.de/entity/Q10289,Weimar,50.979493,11.323544
57,https://database.factgrid.de/entity/Q3488,"Letter Friedrich Wilhelm von Löwenstern to Johann Joachim Christoph Bode, Hannover, 1783-06-02",1783-06-02 00:00:00+00:00,https://database.factgrid.de/entity/Q10378,Hanover,52.375892,9.73201,https://database.factgrid.de/entity/Q10289,Weimar,50.979493,11.323544
58,https://database.factgrid.de/entity/Q3398,"Letter Otto Friedrich Adolph von Köppern to Johann Joachim Christoph Bode, Kassel, 1783-11-25",1783-11-25 00:00:00+00:00,https://database.factgrid.de/entity/Q10395,Kassel,51.312711,9.479746,https://database.factgrid.de/entity/Q10289,Weimar,50.979493,11.323544
59,https://database.factgrid.de/entity/Q3485,"Letter Friedrich Wilhelm von Löwenstern to Johann Joachim Christoph Bode, St. Petersburg, 1784-12-10",1784-12-10 00:00:00+00:00,https://database.factgrid.de/entity/Q10474,Saint Petersburg,59.933333,30.266667,https://database.factgrid.de/entity/Q10289,Weimar,50.979493,11.323544
60,https://database.factgrid.de/entity/Q3486,"Letter Friedrich Wilhelm von Löwenstern to Johann Joachim Christoph Bode, St. Petersburg, 1783-11-03",1783-11-03 00:00:00+00:00,https://database.factgrid.de/entity/Q10474,Saint Petersburg,59.933333,30.266667,https://database.factgrid.de/entity/Q10289,Weimar,50.979493,11.323544
61,https://database.factgrid.de/entity/Q3424,"Letter Christian Carl Kröber to Johann Joachim Christoph Bode, Neuwied, 1784-08-16",1784-08-16 00:00:00+00:00,https://database.factgrid.de/entity/Q10288,Neuwied,50.436187,7.466455,https://database.factgrid.de/entity/Q10289,Weimar,50.979493,11.323544
62,https://database.factgrid.de/entity/Q3425,"Letter Christian Carl Kröber to Johann Joachim Christoph Bode, Neuwied, 1784-10-15",1784-10-15 00:00:00+00:00,https://database.factgrid.de/entity/Q10288,Neuwied,50.436187,7.466455,https://database.factgrid.de/entity/Q10289,Weimar,50.979493,11.323544
63,https://database.factgrid.de/entity/Q3426,"Letter Christian Carl Kröber to Johann Joachim Christoph Bode, Neuwied, 1784-10-26",1784-10-26 00:00:00+00:00,https://database.factgrid.de/entity/Q10288,Neuwied,50.436187,7.466455,https://database.factgrid.de/entity/Q10289,Weimar,50.979493,11.323544
64,https://database.factgrid.de/entity/Q3427,"Letter Christian Carl Kröber to Johann Joachim Christoph Bode, Neuwied, 1785-03-10",1785-03-10 00:00:00+00:00,https://database.factgrid.de/entity/Q10288,Neuwied,50.436187,7.466455,https://database.factgrid.de/entity/Q10289,Weimar,50.979493,11.323544
65,https://database.factgrid.de/entity/Q3429,"Letter Christian Carl Kröber to Johann Joachim Christoph Bode, Neuwied, 1783-08-15",1783-08-15 00:00:00+00:00,https://database.factgrid.de/entity/Q10288,Neuwied,50.436187,7.466455,https://database.factgrid.de/entity/Q10289,Weimar,50.979493,11.323544
66,https://database.factgrid.de/entity/Q3430,"Letter Christian Carl Kröber to Johann Joachim Christoph Bode, Neuwied, 1785-09-09",1785-09-09 00:00:00+00:00,https://database.factgrid.de/entity/Q10288,Neuwied,50.436187,7.466455,https://database.factgrid.de/entity/Q10289,Weimar,50.979493,11.323544
67,https://database.factgrid.de/entity/Q3431,"Letter Christian Carl Kröber to Johann Joachim Christoph Bode, Neuwied, 1785-10-25",1785-10-25 00:00:00+00:00,https://database.factgrid.de/entity/Q10288,Neuwied,50.436187,7.466455,https://database.factgrid.de/entity/Q10289,Weimar,50.979493,11.323544
68,https://database.factgrid.de/entity/Q3432,"Letter Christian Carl Kröber to Johann Joachim Christoph Bode, Neuwied, 1786-07-05",1786-07-05 00:00:00+00:00,https://database.factgrid.de/entity/Q10288,Neuwied,50.436187,7.466455,https://database.factgrid.de/entity/Q10289,Weimar,50.979493,11.323544
69,https://database.factgrid.de/entity/Q3435,"Letter Charles Pierre Paul Marquis Savalette de Langes to Johann Joachim Christoph Bode, Paris, 1784-07-25",1784-07-25 00:00:00+00:00,https://database.factgrid.de/entity/Q10441,Paris,48.85694444,2.351388888,https://database.factgrid.de/entity/Q10289,Weimar,50.979493,11.323544
70,https://database.factgrid.de/entity/Q3437,"Letter Charles Pierre Paul Marquis Savalette de Langes to Johann Joachim Christoph Bode, Paris, 1785-11-22",1785-11-22 00:00:00+00:00,https://database.factgrid.de/entity/Q10441,Paris,48.85694444,2.351388888,https://database.factgrid.de/entity/Q10289,Weimar,50.979493,11.323544
71,https://database.factgrid.de/entity/Q3439,"Letter Charles Pierre Paul Marquis Savalette de Langes to Johann Joachim Christoph Bode, Paris, 1787-08-05",1787-08-05 00:00:00+00:00,https://database.factgrid.de/entity/Q10441,Paris,48.85694444,2.351388888,https://database.factgrid.de/entity/Q10289,Weimar,50.979493,11.323544
72,https://database.factgrid.de/entity/Q3448,"Letter Charles Pierre Paul Marquis Savalette de Langes to Johann Joachim Christoph Bode, Paris, 1786-07-12",1786-07-12 00:00:00+00:00,https://database.factgrid.de/entity/Q10441,Paris,48.85694444,2.351388888,https://database.factgrid.de/entity/Q10289,Weimar,50.979493,11.323544
73,https://database.factgrid.de/entity/Q3449,"Letter Charles Pierre Paul Marquis Savalette de Langes to Johann Joachim Christoph Bode, Paris, 1788-10-05",1788-10-05 00:00:00+00:00,https://database.factgrid.de/entity/Q10441,Paris,48.85694444,2.351388888,https://database.factgrid.de/entity/Q10289,Weimar,50.979493,11.323544
74,https://database.factgrid.de/entity/Q3451,"Letter Jean Baptiste Lesage to Johann Joachim Christoph Bode, Paris, 1787-06-29",1787-06-29 00:00:00+00:00,https://database.factgrid.de/entity/Q10441,Paris,48.85694444,2.351388888,https://database.factgrid.de/entity/Q10289,Weimar,50.979493,11.323544
75,https://database.factgrid.de/entity/Q3453,"Letter Jean Baptiste Lesage to Johann Joachim Christoph Bode, Paris, 1787-01-17",1787-01-17 00:00:00+00:00,https://database.factgrid.de/entity/Q10441,Paris,48.85694444,2.351388888,https://database.factgrid.de/entity/Q10289,Weimar,50.979493,11.323544
76,https://database.factgrid.de/entity/Q3517,"Letter Ludell to Johann Joachim Christoph Bode, Paris, 1787-06-08",1787-06-08 00:00:00+00:00,https://database.factgrid.de/entity/Q10441,Paris,48.85694444,2.351388888,https://database.factgrid.de/entity/Q10289,Weimar,50.979493,11.323544
77,https://database.factgrid.de/entity/Q3407,"Letter Johann Benjamin Koppe to Johann Joachim Christoph Bode, Göttingen, 1783-03-13",1783-03-13 00:00:00+00:00,https://database.factgrid.de/entity/Q10284,Göttingen,51.54128,9.915804,https://database.factgrid.de/entity/Q10289,Weimar,50.979493,11.323544
78,https://database.factgrid.de/entity/Q3405,"Letter Franz Joseph Reichsgraf von Kolowrat-Liebsteinsky to Johann Joachim Christoph Bode, Leipzig, 1785-10-26",1785-10-26 00:00:00+00:00,https://database.factgrid.de/entity/Q10408,Leipzig,51.339696,12.373075,https://database.factgrid.de/entity/Q10289,Weimar,50.979493,11.323544
79,https://database.factgrid.de/entity/Q3468,"Letter Franz Michael Leuchsenring to Johann Joachim Christoph Bode, Leipzig, 1783-06-01",1783-06-01 00:00:00+00:00,https://database.factgrid.de/entity/Q10408,Leipzig,51.339696,12.373075,https://database.factgrid.de/entity/Q10289,Weimar,50.979493,11.323544
80,https://database.factgrid.de/entity/Q3492,"Letter Johann Carl Gottlieb Lohse to Johann Joachim Christoph Bode, Leipzig, 1784-02-15",1784-02-15 00:00:00+00:00,https://database.factgrid.de/entity/Q10408,Leipzig,51.339696,12.373075,https://database.factgrid.de/entity/Q10289,Weimar,50.979493,11.323544
81,https://database.factgrid.de/entity/Q3493,"Letter Johann Carl Gottlieb Lohse to Johann Joachim Christoph Bode, Leipzig, 1784-08-16",1784-08-16 00:00:00+00:00,https://database.factgrid.de/entity/Q10408,Leipzig,51.339696,12.373075,https://database.factgrid.de/entity/Q10289,Weimar,50.979493,11.323544
82,https://database.factgrid.de/entity/Q4061,"Letter Joachim Peter Tamm to Johann Joachim Christoph Bode, Frankfurt am Main, 1785-12-03",1785-12-03 00:00:00+00:00,https://database.factgrid.de/entity/Q10353,Frankfurt am Main,50.110922,8.682127,https://database.factgrid.de/entity/Q10289,Weimar,50.979493,11.323544
83,https://database.factgrid.de/entity/Q4092,"Letter Johann Bernhard Wantzel to Johann Joachim Christoph Bode, Frankfurt am Main, 1784-03-22",1784-03-22 00:00:00+00:00,https://database.factgrid.de/entity/Q10353,Frankfurt am Main,50.110922,8.682127,https://database.factgrid.de/entity/Q10289,Weimar,50.979493,11.323544
84,https://database.factgrid.de/entity/Q4093,"Letter Johann Bernhard Wantzel to Johann Joachim Christoph Bode, Frankfurt am Main, 1784-04-08",1784-04-08 00:00:00+00:00,https://database.factgrid.de/entity/Q10353,Frankfurt am Main,50.110922,8.682127,https://database.factgrid.de/entity/Q10289,Weimar,50.979493,11.323544
85,https://database.factgrid.de/entity/Q4062,"Letter Joachim Peter Tamm to Johann Joachim Christoph Bode, Nürnberg, 1784-01-04",1784-01-04 00:00:00+00:00,https://database.factgrid.de/entity/Q10436,Nuremberg,49.45203,11.07675,https://database.factgrid.de/entity/Q10289,Weimar,50.979493,11.323544
86,https://database.factgrid.de/entity/Q3153,"Letter to Johann Joachim Christoph Bode, Helfta, 1786-12-29",1786-12-29 00:00:00+00:00,https://database.factgrid.de/entity/Q10382,Helfta,51.503459,11.588553,https://database.factgrid.de/entity/Q10289,Weimar,50.979493,11.323544
87,https://database.factgrid.de/entity/Q3130,"Letter Georg Friedrich Götz to Johann Joachim Christoph Bode, Hanau, 1784-09-17",1784-09-17 00:00:00+00:00,https://database.factgrid.de/entity/Q10377,Hanau,50.126412,8.92831,https://database.factgrid.de/entity/Q10289,Weimar,50.979493,11.323544
